0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452953
0.615457,1.341838,-0.550140,-0.206026,-0.180013,-0.467256
0.614101,1.290758,-0.542605,-0.207616,-0.180508,-0.480796
0.602048,1.242501,-0.526943,-0.208186,-0.182557,-0.492634
0.589902,1.194451,-0.511460,-0.208784,-0.184896,-0.503932
0.577613,1.146517,-0.496143,-0.209747,-0.188054,-0.515078
0.565228,1.098648,-0.481020,-0.210908,-0.191653,-0.525976
0.552783,1.050813,-0.466102,-0.212176,-0.195486,-0.536576
0.540302,1.002992,-0.451390,-0.213498,-0.199431,-0.546849
0.527805,0.955174,-0.436884,-0.214842,-0.203413,-0.556778
0.515307,0.907352,-0.422580,-0.216186,-0.207380,-0.566355
0.502822,0.859519,-0.408475,-0.217518,-0.211300,-0.575576
0.490358,0.811671,-0.394565,-0.218829,-0.215150,-0.584437
0.478311,0.770544,-0.382025,-0.219449,-0.218504,-0.590696
0.466727,0.735679,-0.370740,-0.219510,-0.221424,-0.594608
0.455655,0.706599,-0.360608,-0.219126,-0.223949,-0.596404
0.445097,0.682887,-0.351522,-0.218398,-0.226123,-0.596279
0.435041,0.664173,-0.343386,-0.217417,-0.227981,-0.594399
0.425471,0.650119,-0.336112,-0.216261,-0.229553,-0.590908
0.416364,0.640432,-0.329619,-0.214998,-0.230866,-0.585927
0.407696,0.634831,-0.323833,-0.213690,-0.231942,-0.579566
0.399438,0.633041,-0.318679,-0.212395,-0.232804,-0.571930
0.391559,0.634802,-0.314091,-0.211162,-0.233473,-0.563116
0.384029,0.639869,-0.310003,-0.210038,-0.233969,-0.553214
0.376818,0.648005,-0.306353,-0.209062,-0.234309,-0.542313
0.369855,0.658369,-0.303004,-0.208217,-0.234545,-0.530661
0.362794,0.665807,-0.299264,-0.207099,-0.234937,-0.519661
0.355645,0.670476,-0.295175,-0.205752,-0.235468,-0.509295
0.348418,0.672481,-0.290771,-0.204208,-0.236120,-0.499546
0.341155,0.671880,-0.286093,-0.202495,-0.236865,-0.490398
0.333860,0.668711,-0.281162,-0.200635,-0.237690,-0.481836
0.326534,0.662984,-0.275999,-0.198652,-0.238582,-0.473852
0.319177,0.654694,-0.270617,-0.196565,-0.239531,-0.466434
0.311785,0.643823,-0.265030,-0.194392,-0.240529,-0.459570
0.304384,0.630774,-0.259294,-0.192160,-0.241557,-0.453197
0.297124,0.617978,-0.253675,-0.189942,-0.242561,-0.446996
0.290005,0.605430,-0.248172,-0.187738,-0.243537,-0.440962
0.283024,0.593124,-0.242781,-0.185547,-0.244485,-0.435089
0.276179,0.581057,-0.237502,-0.183369,-0.245401,-0.429371
0.269467,0.569223,-0.232331,-0.181205,-0.246286,-0.423804
0.262887,0.557619,-0.227267,-0.179053,-0.247137,-0.418383
0.256436,0.546238,-0.222308,-0.176914,-0.247954,-0.413102
0.250112,0.535078,-0.217452,-0.174787,-0.248736,-0.407959
0.243912,0.524134,-0.212696,-0.172672,-0.249482,-0.402947
0.237835,0.513402,-0.208038,-0.170569,-0.250192,-0.398064
0.231879,0.502877,-0.203478,-0.168478,-0.250865,-0.393304
0.226042,0.492555,-0.199012,-0.166398,-0.251501,-0.388661
0.220322,0.482433,-0.194639,-0.164329,-0.252101,-0.384132
0.214716,0.472507,-0.190357,-0.162271,-0.252663,-0.379713
0.209224,0.462772,-0.186164,-0.160224,-0.253188,-0.375401
0.203842,0.453226,-0.182059,-0.158188,-0.253676,-0.371191
0.198568,0.443864,-0.178039,-0.156164,-0.254128,-0.367082
0.193401,0.434683,-0.174103,-0.154153,-0.254542,-0.363068
0.188339,0.425680,-0.170250,-0.152155,-0.254921,-0.359149
0.183380,0.416850,-0.166476,-0.150170,-0.255264,-0.355319
0.178522,0.408191,-0.162781,-0.148198,-0.255572,-0.351577
0.173763,0.399700,-0.159164,-0.146240,-0.255844,-0.347919
0.169101,0.391372,-0.155622,-0.144294,-0.256083,-0.344343
0.164534,0.383206,-0.152153,-0.142362,-0.256287,-0.340846
0.160061,0.375197,-0.148758,-0.140444,-0.256458,-0.337425
0.155680,0.367343,-0.145433,-0.138540,-0.256596,-0.334078
0.151389,0.359641,-0.142177,-0.136649,-0.256702,-0.330802
0.147186,0.352088,-0.138989,-0.134773,-0.256776,-0.327596
0.143070,0.344681,-0.135868,-0.132911,-0.256819,-0.324457
0.139039,0.337417,-0.132812,-0.131063,-0.256832,-0.321382
0.135091,0.330294,-0.129819,-0.129230,-0.256815,-0.318371
0.131226,0.323308,-0.126889,-0.127412,-0.256769,-0.315420
0.127440,0.316457,-0.124020,-0.125609,-0.256695,-0.312528
0.123733,0.309739,-0.121211,-0.123820,-0.256592,-0.309693
0.120103,0.303150,-0.118461,-0.122047,-0.256463,-0.306913
0.116549,0.296690,-0.115767,-0.120289,-0.256306,-0.304187
0.113069,0.290354,-0.113130,-0.118547,-0.256124,-0.301513
0.109662,0.284140,-0.110548,-0.116820,-0.255916,-0.298889
0.106326,0.278047,-0.108019,-0.115109,-0.255683,-0.296314
0.103060,0.272072,-0.105543,-0.113413,-0.255426,-0.293787
0.099863,0.266212,-0.103119,-0.111734,-0.255145,-0.291306
0.096733,0.260466,-0.100745,-0.110071,-0.254841,-0.288870
0.093669,0.254830,-0.098420,-0.108424,-0.254514,-0.286477
0.090670,0.249304,-0.096144,-0.106793,-0.254164,-0.284127
0.087735,0.243885,-0.093915,-0.105179,-0.253793,-0.281818
0.084869,0.238571,-0.091734,-0.103581,-0.253405,-0.279551
0.082076,0.233358,-0.089599,-0.102001,-0.253003,-0.277326
0.079353,0.228246,-0.087510,-0.100438,-0.252587,-0.275141
0.076700,0.223233,-0.085465,-0.098893,-0.252156,-0.272997
0.074115,0.218317,-0.083465,-0.097365,-0.251713,-0.270891
0.071597,0.213495,-0.081506,-0.095854,-0.251255,-0.268824
0.069144,0.208766,-0.079590,-0.094361,-0.250783,-0.266794
0.066757,0.204128,-0.077715,-0.092886,-0.250298,-0.264802
0.064434,0.199580,-0.075880,-0.091429,-0.249799,-0.262847
0.062176,0.195120,-0.074084,-0.089990,-0.249285,-0.260929
0.059983,0.190745,-0.072327,-0.088569,-0.248757,-0.259048
0.057855,0.186455,-0.070607,-0.087167,-0.248213,-0.257204
0.055795,0.182248,-0.068926,-0.085783,-0.247652,-0.255399
0.053804,0.178121,-0.067281,-0.084419,-0.247074,-0.253634
0.051887,0.174074,-0.065672,-0.083075,-0.246476,-0.251911
0.050049,0.170106,-0.064101,-0.081753,-0.245855,-0.250235
0.048302,0.166216,-0.062565,-0.080453,-0.245208,-0.248611
0.046660,0.162401,-0.061068,-0.079177,-0.244526,-0.247049
0.045152,0.158659,-0.059609,-0.077929,-0.243800,-0.245565
0.043824,0.154988,-0.058193,-0.076713,-0.243010,-0.244188
0.042765,0.151383,-0.056826,-0.075534,-0.242120,-0.242970
0.041992,0.150165,-0.055544,-0.074306,-0.241137,-0.241641
0.041141,0.146652,-0.054243,-0.073219,-0.240164,-0.241157
0.040269,0.143211,-0.052964,-0.072134,-0.239194,-0.241128
0.039400,0.139839,-0.051709,-0.071050,-0.238220,-0.241224
0.038544,0.136535,-0.050477,-0.069977,-0.237242,-0.241327
0.037700,0.133297,-0.049268,-0.068917,-0.236258,-0.241431
0.036867,0.130124,-0.048082,-0.067868,-0.235269,-0.241536
0.036047,0.127015,-0.046919,-0.066832,-0.234275,-0.241642
0.035239,0.123969,-0.045778,-0.065807,-0.233276,-0.241750
0.034442,0.120984,-0.044659,-0.064795,-0.232272,-0.241860
0.033656,0.118058,-0.043560,-0.063795,-0.231263,-0.241972
0.032881,0.115192,-0.042483,-0.062807,-0.230249,-0.242087
0.032116,0.112383,-0.041426,-0.061831,-0.229231,-0.242205
0.031363,0.109630,-0.040389,-0.060868,-0.228208,-0.242327
0.030619,0.106933,-0.039372,-0.059916,-0.227180,-0.242452
0.029885,0.104290,-0.038374,-0.058978,-0.226148,-0.242581
0.029162,0.101699,-0.037395,-0.058051,-0.225112,-0.242715
0.028447,0.099161,-0.036435,-0.057137,-0.224072,-0.242855
0.027742,0.096674,-0.035493,-0.056235,-0.223028,-0.243001
0.027047,0.094237,-0.034569,-0.055346,-0.221979,-0.243154
