0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452953
0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452953
0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452952
0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452952
0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452952
0.612267,1.392076,-0.560967,-0.204511,-0.178648,-0.452952
0.612267,1.392076,-0.560967,-0.204511,-0.178650,-0.452951
0.612266,1.392076,-0.560966,-0.204511,-0.178653,-0.452950
0.612265,1.392076,-0.560966,-0.204510,-0.178657,-0.452949
0.612264,1.392077,-0.560964,-0.204510,-0.178663,-0.452948
0.612263,1.392077,-0.560963,-0.204509,-0.178669,-0.452946
0.612261,1.392078,-0.560962,-0.204508,-0.178677,-0.452944
0.612259,1.392078,-0.560960,-0.204507,-0.178687,-0.452941
0.612256,1.392079,-0.560957,-0.204506,-0.178699,-0.452938
0.612253,1.392080,-0.560955,-0.204504,-0.178712,-0.452934
0.612250,1.392080,-0.560952,-0.204503,-0.178727,-0.452930
0.612246,1.392081,-0.560948,-0.204501,-0.178745,-0.452925
0.612242,1.392082,-0.560944,-0.204499,-0.178764,-0.452920
0.612237,1.392084,-0.560940,-0.204496,-0.178786,-0.452914
0.612232,1.392085,-0.560935,-0.204494,-0.178811,-0.452907
0.612226,1.392087,-0.560930,-0.204491,-0.178838,-0.452899
0.612219,1.392088,-0.560924,-0.204488,-0.178868,-0.452891
0.612212,1.392090,-0.560917,-0.204484,-0.178902,-0.452882
0.612204,1.392092,-0.560910,-0.204480,-0.178938,-0.452872
0.612195,1.392094,-0.560902,-0.204476,-0.178977,-0.452861
0.612186,1.392097,-0.560894,-0.204471,-0.179020,-0.452850
0.612176,1.392099,-0.560885,-0.204467,-0.179066,-0.452837
0.612165,1.392102,-0.560875,-0.204461,-0.179115,-0.452823
0.612153,1.392105,-0.560864,-0.204456,-0.179169,-0.452809
0.612141,1.392108,-0.560853,-0.204449,-0.179226,-0.452793
0.612127,1.392112,-0.560841,-0.204443,-0.179287,-0.452776
0.612113,1.392116,-0.560828,-0.204436,-0.179352,-0.452758
0.612098,1.392119,-0.560814,-0.204429,-0.179421,-0.452739
0.612082,1.392124,-0.560800,-0.204421,-0.179494,-0.452719
0.612065,1.392128,-0.560784,-0.204413,-0.179572,-0.452698
0.612047,1.392133,-0.560768,-0.204404,-0.179655,-0.452675
0.612028,1.392137,-0.560751,-0.204395,-0.179742,-0.452651
0.612008,1.392143,-0.560733,-0.204385,-0.179834,-0.452626
0.611986,1.392148,-0.560713,-0.204374,-0.179930,-0.452599
0.611964,1.392154,-0.560693,-0.204364,-0.180032,-0.452572
0.611941,1.392160,-0.560672,-0.204352,-0.180138,-0.452542
0.611916,1.392166,-0.560650,-0.204340,-0.180250,-0.452512
0.611891,1.392173,-0.560627,-0.204328,-0.180367,-0.452479
0.611864,1.392179,-0.560603,-0.204315,-0.180490,-0.452446
0.611836,1.392187,-0.560577,-0.204301,-0.180618,-0.452411
0.611806,1.392194,-0.560551,-0.204287,-0.180752,-0.452374
0.611776,1.392202,-0.560523,-0.204272,-0.180891,-0.452335
0.611744,1.392210,-0.560494,-0.204257,-0.181036,-0.452296
0.611711,1.392219,-0.560464,-0.204241,-0.181187,-0.452254
0.611676,1.392227,-0.560433,-0.204224,-0.181345,-0.452211
0.611641,1.392236,-0.560401,-0.204206,-0.181508,-0.452166
0.611603,1.392246,-0.560367,-0.204188,-0.181678,-0.452119
0.611565,1.392256,-0.560332,-0.204169,-0.181854,-0.452071
0.611525,1.392266,-0.560296,-0.204150,-0.182037,-0.452021
0.611483,1.392277,-0.560259,-0.204130,-0.182226,-0.451969
0.611440,1.392288,-0.560220,-0.204109,-0.182422,-0.451915
0.611396,1.392299,-0.560180,-0.204087,-0.182625,-0.451860
0.611350,1.392311,-0.560138,-0.204065,-0.182835,-0.451802
0.611303,1.392323,-0.560095,-0.204041,-0.183051,-0.451743
0.611254,1.392335,-0.560051,-0.204018,-0.183275,-0.451682
0.611203,1.392348,-0.560005,-0.203993,-0.183506,-0.451619
0.611151,1.392362,-0.559958,-0.203967,-0.183745,-0.451553
0.611097,1.392375,-0.559909,-0.203941,-0.183990,-0.451486
0.611042,1.392389,-0.559859,-0.203914,-0.184244,-0.451417
0.610985,1.392404,-0.559807,-0.203886,-0.184505,-0.451345
0.610926,1.392419,-0.559754,-0.203857,-0.184774,-0.451272
0.610865,1.392434,-0.559699,-0.203827,-0.185050,-0.451196
0.610803,1.392450,-0.559642,-0.203796,-0.185335,-0.451119
0.610739,1.392467,-0.559584,-0.203765,-0.185627,-0.451039
0.610673,1.392483,-0.559525,-0.203733,-0.185928,-0.450957
0.610606,1.392500,-0.559464,-0.203699,-0.186236,-0.450873
0.610537,1.392518,-0.559401,-0.203665,-0.186554,-0.450786
0.610465,1.392536,-0.559336,-0.203630,-0.186879,-0.450698
0.610392,1.392555,-0.559270,-0.203594,-0.187213,-0.450607
0.610318,1.392574,-0.559202,-0.203557,-0.187556,-0.450514
0.610241,1.392593,-0.559132,-0.203519,-0.187907,-0.450418
0.610162,1.392613,-0.559061,-0.203480,-0.188267,-0.450320
0.610082,1.392634,-0.558988,-0.203440,-0.188635,-0.450220
0.609999,1.392655,-0.558913,-0.203399,-0.189013,-0.450118
0.609915,1.392676,-0.558836,-0.203357,-0.189399,-0.450013
0.609828,1.392698,-0.558757,-0.203314,-0.189795,-0.449905
0.609740,1.392720,-0.558677,-0.203270,-0.190199,-0.449796
0.609650,1.392743,-0.558595,-0.203225,-0.190613,-0.449684
0.609557,1.392767,-0.558511,-0.203179,-0.191036,-0.449569
