0.610865,0.150000,0.150000,0.100000,-0.100000,0.100000,-0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
0.610865,0.150000,0.150000,0.100000,-0.100001,0.100001,-0.100001,0.050000,-0.000000,0.000000,-0.000000,0.000000,0.000000
0.610865,0.150000,0.150000,0.100000,-0.100005,0.100009,-0.100005,0.050000,-0.000002,0.000000,-0.000003,0.000001,0.000000
0.610865,0.150000,0.150000,0.100000,-0.100015,0.100031,-0.100016,0.050000,-0.000007,0.000001,-0.000008,0.000003,0.000000
0.610865,0.149999,0.150000,0.100000,-0.100037,0.100074,-0.100038,0.050000,-0.000016,0.000002,-0.000020,0.000006,0.000000
0.610865,0.149999,0.150002,0.100011,-0.100037,0.100077,-0.100038,0.049989,-0.000038,0.000043,-0.000054,0.000059,0.000000
0.610865,0.149998,0.150003,0.100019,-0.100064,0.100132,-0.100066,0.049982,-0.000066,0.000074,-0.000093,0.000102,0.000000
0.610864,0.149997,0.150005,0.100029,-0.100102,0.100210,-0.100104,0.049971,-0.000104,0.000118,-0.000148,0.000162,0.000000
0.610863,0.149995,0.150008,0.100044,-0.100152,0.100312,-0.100155,0.049957,-0.000155,0.000176,-0.000221,0.000241,0.000000
0.610861,0.149993,0.150011,0.100062,-0.100216,0.100444,-0.100221,0.049938,-0.000220,0.000250,-0.000314,0.000343,0.000000
0.610859,0.149990,0.150016,0.100085,-0.100296,0.100607,-0.100302,0.049915,-0.000302,0.000343,-0.000429,0.000470,0.000000
0.610856,0.149987,0.150021,0.100113,-0.100393,0.100806,-0.100401,0.049888,-0.000401,0.000456,-0.000570,0.000625,0.000000
0.610853,0.149983,0.150027,0.100147,-0.100508,0.101045,-0.100519,0.049854,-0.000519,0.000591,-0.000739,0.000811,0.000000
0.610850,0.149979,0.150034,0.100187,-0.100645,0.101325,-0.100658,0.049815,-0.000659,0.000751,-0.000938,0.001030,0.000000
0.610845,0.149974,0.150043,0.100233,-0.100803,0.101650,-0.100820,0.049769,-0.000821,0.000937,-0.001169,0.001284,0.000000
