0.612267,1.392076,-0.560967,-0.204511,-0.178645,-0.452953
0.614561,1.342061,-0.549372,-0.205634,-0.180251,-0.466794
0.612653,1.291111,-0.541429,-0.207016,-0.180870,-0.480047
0.606605,1.239615,-0.537148,-0.208638,-0.180539,-0.492618
0.596495,1.187947,-0.536516,-0.210485,-0.179300,-0.504424
0.568209,1.141674,-0.520970,-0.211656,-0.181204,-0.514880
0.525439,1.100124,-0.490224,-0.211595,-0.186140,-0.523576
0.484921,1.058437,-0.458022,-0.211180,-0.191254,-0.531723
0.447488,1.016022,-0.426503,-0.210605,-0.195889,-0.539503
0.413050,0.972778,-0.396394,-0.210088,-0.200281,-0.547075
0.381154,0.928776,-0.367837,-0.209657,-0.204362,-0.554438
0.351754,0.884048,-0.340994,-0.209296,-0.208010,-0.561546
0.324839,0.838644,-0.315936,-0.208998,-0.211135,-0.568362
0.300153,0.792651,-0.292561,-0.208784,-0.213769,-0.574893
0.277482,0.746148,-0.270761,-0.208670,-0.215944,-0.581146
0.256641,0.699202,-0.250424,-0.208669,-0.217697,-0.587128
0.237472,0.651871,-0.231445,-0.208787,-0.219062,-0.592843
0.219833,0.604205,-0.213722,-0.209029,-0.220070,-0.598295
0.203521,0.556254,-0.197139,-0.209404,-0.220779,-0.603500
0.188500,0.512572,-0.181852,-0.209532,-0.221192,-0.607157
0.175314,0.484411,-0.168474,-0.208518,-0.221127,-0.606048
0.163777,0.471175,-0.156826,-0.206548,-0.220661,-0.600491
0.153701,0.472206,-0.146724,-0.203785,-0.219862,-0.590733
0.144899,0.486793,-0.137988,-0.200367,-0.218790,-0.576974
0.137192,0.514175,-0.130441,-0.196415,-0.217500,-0.559374
0.130413,0.553551,-0.123918,-0.192031,-0.216037,-0.538074
0.124406,0.604108,-0.118263,-0.187299,-0.214443,-0.513195
0.118698,0.654659,-0.112945,-0.183083,-0.212883,-0.488126
0.113267,0.705139,-0.107934,-0.179383,-0.211360,-0.462939
0.108094,0.755557,-0.103205,-0.176189,-0.209873,-0.437682
0.103162,0.805921,-0.098734,-0.173488,-0.208421,-0.412405
0.098456,0.856237,-0.094499,-0.171261,-0.207005,-0.387156
0.093822,0.899542,-0.090305,-0.169016,-0.205700,-0.363846
0.089106,0.926668,-0.085947,-0.166136,-0.204581,-0.344934
0.084378,0.938514,-0.081490,-0.162713,-0.203603,-0.330101
0.079684,0.935771,-0.076982,-0.158827,-0.202731,-0.319010
0.075056,0.919010,-0.072454,-0.154558,-0.201934,-0.311298
0.070513,0.888730,-0.067930,-0.149989,-0.201189,-0.306586
0.066065,0.845369,-0.063421,-0.145205,-0.200475,-0.304484
0.061807,0.795457,-0.059043,-0.140678,-0.199736,-0.303243
0.057821,0.745529,-0.054902,-0.136853,-0.198934,-0.301345
0.054086,0.695585,-0.050984,-0.133760,-0.198072,-0.298843
0.050586,0.645626,-0.047277,-0.131423,-0.197159,-0.295793
0.047306,0.595653,-0.043768,-0.129865,-0.196200,-0.292251
0.044433,0.562333,-0.040703,-0.128067,-0.195176,-0.286461
0.041905,0.543233,-0.038025,-0.126004,-0.194105,-0.278890
0.039654,0.535329,-0.035667,-0.123712,-0.192997,-0.269981
0.037630,0.536310,-0.033579,-0.121212,-0.191862,-0.260046
0.035793,0.544417,-0.031719,-0.118516,-0.190705,-0.249303
0.034111,0.558321,-0.030054,-0.115632,-0.189532,-0.237908
0.032561,0.577030,-0.028559,-0.112558,-0.188345,-0.225971
0.031124,0.599817,-0.027212,-0.109287,-0.187146,-0.213568
0.029785,0.626164,-0.025997,-0.105802,-0.185939,-0.200751
0.028530,0.655731,-0.024899,-0.102082,-0.184724,-0.187548
0.027352,0.688322,-0.023906,-0.098090,-0.183503,-0.173972
0.026241,0.723871,-0.023008,-0.093781,-0.182276,-0.160018
0.025191,0.762431,-0.022196,-0.089095,-0.181046,-0.145666
0.024195,0.804168,-0.021462,-0.083952,-0.179813,-0.130878
0.023248,0.849361,-0.020800,-0.078254,-0.178578,-0.115600
0.022346,0.898409,-0.020202,-0.071875,-0.177343,-0.099756
0.021470,0.948296,-0.019637,-0.065202,-0.176110,-0.083701
0.020616,0.998179,-0.019092,-0.058355,-0.174881,-0.067539
0.019778,1.048057,-0.018558,-0.051331,-0.173658,-0.051272
0.018952,1.097930,-0.018024,-0.044128,-0.172442,-0.034901
0.018131,1.147798,-0.017477,-0.036744,-0.171236,-0.018427
0.017306,1.197662,-0.016901,-0.029177,-0.170042,-0.001852
0.016464,1.247522,-0.016278,-0.021425,-0.168863,0.014823
0.015588,1.297377,-0.015582,-0.013485,-0.167703,0.031599
0.014658,1.347227,-0.014786,-0.005351,-0.166564,0.048474
0.013658,1.397074,-0.013862,0.002978,-0.165445,0.065448
0.012583,1.446916,-0.012799,0.011505,-0.164338,0.082520
0.011308,1.438005,-0.011565,0.008558,-0.163199,0.087396
0.009888,1.352247,-0.010289,-0.002727,-0.162049,0.065960
0.008590,1.266504,-0.009156,-0.013304,-0.160884,0.045024
0.007396,1.178064,-0.008141,-0.023781,-0.159698,0.024248
0.006312,1.093081,-0.007235,-0.032933,-0.158496,0.004540
0.005307,1.005136,-0.006419,-0.042111,-0.157279,-0.014957
0.004403,0.927147,-0.005688,-0.048912,-0.156052,-0.032588
0.003568,0.852476,-0.005026,-0.054809,-0.154816,-0.049283
0.002849,0.802269,-0.004433,-0.058080,-0.153570,-0.059737
0.002179,0.760808,-0.003883,-0.059709,-0.152320,-0.069212
0.001540,0.710591,-0.003381,-0.062806,-0.151059,-0.079221
0.000947,0.676395,-0.002910,-0.063209,-0.149798,-0.087506
0.000371,0.626168,-0.002486,-0.066162,-0.148524,-0.097115
-0.000164,0.599906,-0.002078,-0.065452,-0.147252,-0.104130
-0.000693,0.549669,-0.001724,-0.068289,-0.145968,-0.113384
-0.001188,0.532014,-0.001364,-0.066565,-0.144687,-0.119060
-0.001680,0.481766,-0.001072,-0.069315,-0.143393,-0.128005
-0.002150,0.473376,-0.000748,-0.066661,-0.142105,-0.132272
-0.002613,0.423117,-0.000512,-0.069353,-0.140801,-0.140953
-0.003067,0.424580,-0.000211,-0.065844,-0.139506,-0.143740
-0.003506,0.374310,-0.000028,-0.068510,-0.138194,-0.152203
-0.003954,0.381530,0.000254,-0.064827,-0.136893,-0.153750
-0.004372,0.331249,0.000388,-0.067484,-0.135572,-0.162024
-0.004819,0.342173,0.000652,-0.063935,-0.134267,-0.162416
-0.005218,0.291881,0.000740,-0.066591,-0.132938,-0.170519
-0.005669,0.306695,0.000992,-0.063146,-0.131630,-0.169706
-0.006049,0.256392,0.001035,-0.065811,-0.130293,-0.177657
-0.006505,0.275231,0.001282,-0.062436,-0.128982,-0.175600
-0.006866,0.224916,0.001282,-0.065122,-0.127639,-0.183417
-0.007325,0.247831,0.001528,-0.061784,-0.126327,-0.180105
-0.007664,0.197505,0.001488,-0.064500,-0.124977,-0.187806
-0.008125,0.224432,0.001738,-0.061167,-0.123666,-0.183263
-0.008440,0.174094,0.001660,-0.063925,-0.122310,-0.190864
-0.008899,0.204828,0.001918,-0.060565,-0.121001,-0.185157
-0.009184,0.154479,0.001804,-0.063373,-0.119639,-0.192673
-0.009636,0.188680,0.002072,-0.059960,-0.118333,-0.185910
-0.009889,0.138318,0.001927,-0.062829,-0.116966,-0.193353
-0.010328,0.175538,0.002206,-0.059341,-0.115663,-0.185675
-0.010548,0.125165,0.002031,-0.062279,-0.114292,-0.193056
-0.010969,0.164897,0.002323,-0.058701,-0.112992,-0.184621
-0.011152,0.114511,0.002121,-0.061714,-0.111618,-0.191949
-0.011551,0.156245,0.002424,-0.058036,-0.110321,-0.182916
-0.011698,0.105847,0.002198,-0.061129,-0.108944,-0.190198
-0.012073,0.149112,0.002511,-0.057346,-0.107651,-0.180712
-0.012185,0.098702,0.002264,-0.060523,-0.106272,-0.187952
-0.012533,0.143098,0.002586,-0.056632,-0.104981,-0.178139
-0.012611,0.092675,0.002320,-0.059896,-0.103600,-0.185340
-0.012933,0.137877,0.002648,-0.055897,-0.102312,-0.175300
-0.012980,0.087442,0.002366,-0.059250,-0.100930,-0.182464
-0.013276,0.133199,0.002699,-0.055144,-0.099644,-0.172274
-0.013294,0.082751,0.002403,-0.058588,-0.098261,-0.179403
-0.013566,0.128876,0.002739,-0.054375,-0.096976,-0.169121
-0.013557,0.078415,0.002432,-0.057911,-0.095593,-0.176215
-0.013806,0.124772,0.002770,-0.053594,-0.094309,-0.165884
-0.013774,0.074297,0.002452,-0.057222,-0.092926,-0.172943
-0.014002,0.120788,0.002791,-0.052801,-0.091644,-0.162592
-0.013949,0.070300,0.002464,-0.056522,-0.090261,-0.169616
-0.014150,0.116856,0.002803,-0.051999,-0.088979,-0.159270
-0.014080,0.066355,0.002469,-0.055814,-0.087597,-0.166259
-0.014055,0.112929,0.002790,-0.051197,-0.086334,-0.156031
-0.013985,0.062414,0.002456,-0.055103,-0.084951,-0.162983
-0.013753,0.109019,0.002756,-0.050394,-0.083706,-0.152869
-0.013701,0.058491,0.002427,-0.054388,-0.082323,-0.159783
-0.013276,0.105138,0.002703,-0.049588,-0.081094,-0.149778
-0.013256,0.054596,0.002384,-0.053669,-0.079712,-0.156654
-0.012650,0.101297,0.002635,-0.048778,-0.078499,-0.146753
-0.012673,0.050741,0.002330,-0.052942,-0.077115,-0.153591
-0.011896,0.097505,0.002553,-0.047961,-0.075918,-0.143792
-0.011972,0.046934,0.002267,-0.052208,-0.074533,-0.150592
-0.011032,0.093770,0.002460,-0.047137,-0.073352,-0.140892
-0.011049,0.043185,0.002189,-0.051467,-0.071977,-0.147711
