0.610865,0.150000,0.150000,0.100000,-0.100000,0.100000,-0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
0.610865,0.148055,0.148638,0.050000,-0.150000,0.150000,-0.150000,0.100000,-0.050000,-0.050000,-0.050000,-0.050000,0.000000
0.610865,0.146109,0.147276,0.000000,-0.200000,0.200000,-0.200000,0.150000,-0.100000,-0.100000,-0.100000,-0.100000,0.000000
0.610865,0.144164,0.145913,-0.050000,-0.250000,0.250000,-0.250000,0.200000,-0.150000,-0.150000,-0.150000,-0.150000,0.000000
0.610865,0.142218,0.144551,-0.100000,-0.300000,0.300000,-0.300000,0.250000,-0.200000,-0.200000,-0.200000,-0.200000,0.000000
0.607827,0.140560,0.144820,-0.150000,-0.350000,0.350000,-0.350000,0.280553,-0.250000,-0.250000,-0.250000,-0.151496,0.000000
0.605845,0.139014,0.145710,-0.200000,-0.400000,0.400000,-0.400000,0.289259,-0.300000,-0.264242,-0.300000,-0.101496,0.000000
0.603430,0.137428,0.146370,-0.237651,-0.450000,0.450000,-0.450000,0.285952,-0.350000,-0.292558,-0.350000,-0.051496,0.000000
0.600345,0.135776,0.146676,-0.266920,-0.500000,0.500000,-0.500000,0.276905,-0.400000,-0.342558,-0.400000,-0.001496,0.000000
0.597261,0.134126,0.146988,-0.291013,-0.550000,0.550000,-0.550000,0.265131,-0.450000,-0.392558,-0.450000,0.048504,0.000000
0.594177,0.132477,0.147304,-0.311641,-0.600000,0.600000,-0.600000,0.252156,-0.500000,-0.442558,-0.500000,0.098504,0.000000
0.591376,0.130799,0.147474,-0.329762,-0.650000,0.650000,-0.650000,0.238774,-0.550000,-0.492558,-0.550000,0.139315,0.000000
0.589109,0.129065,0.147363,-0.345986,-0.700000,0.700000,-0.700000,0.225435,-0.600000,-0.542558,-0.600000,0.162793,0.000000
0.587330,0.127279,0.146995,-0.360741,-0.750000,0.750000,-0.750000,0.212403,-0.650000,-0.592558,-0.650000,0.170477,0.000000
0.585994,0.125445,0.146394,-0.374313,-0.800000,0.800000,-0.800000,0.199816,-0.700000,-0.642558,-0.700000,0.163785,0.000000
0.585062,0.123566,0.145578,-0.386906,-0.850000,0.850000,-0.850000,0.187747,-0.750000,-0.692558,-0.750000,0.143999,0.000000
0.584499,0.121647,0.144568,-0.398671,-0.900000,0.900000,-0.900000,0.176227,-0.800000,-0.742558,-0.800000,0.112276,0.000000
0.584271,0.119691,0.143379,-0.409721,-0.950000,0.950000,-0.950000,0.165260,-0.850000,-0.792558,-0.850000,0.069660,0.000000
0.584271,0.117710,0.142069,-0.420148,-1.000000,1.000000,-1.000000,0.154840,-0.900000,-0.842558,-0.900000,0.019660,0.000000
0.584271,0.115729,0.140759,-0.430016,-1.045490,1.050000,-1.050000,0.144947,-0.950000,-0.892558,-0.950000,-0.030340,0.000000
0.584271,0.113748,0.139449,-0.439351,-1.075221,1.100000,-1.100000,0.135566,-1.000000,-0.942558,-1.000000,-0.080340,0.000000
0.584271,0.111767,0.138139,-0.448152,-1.089813,1.150000,-1.150000,0.126719,-1.050000,-0.992558,-1.050000,-0.130340,0.000000
0.584271,0.109786,0.136829,-0.456415,-1.089949,1.200000,-1.200000,0.118418,-1.100000,-1.042558,-1.100000,-0.180340,0.000000
0.584271,0.107805,0.135519,-0.464147,-1.076364,1.250000,-1.250000,0.110670,-1.150000,-1.092558,-1.150000,-0.230340,0.000000
0.584271,0.105824,0.134209,-0.471358,-1.049842,1.300000,-1.300000,0.103472,-1.200000,-1.142558,-1.200000,-0.280340,0.000000
0.584271,0.103843,0.132899,-0.478070,-1.011202,1.350000,-1.350000,0.096815,-1.250000,-1.192558,-1.250000,-0.330340,0.000000
0.584271,0.101862,0.131589,-0.484309,-0.961279,1.400000,-1.400000,0.090680,-1.300000,-1.242558,-1.300000,-0.380340,0.000000
0.584271,0.099881,0.130279,-0.490111,-0.911279,1.450000,-1.450000,0.085044,-1.350000,-1.292558,-1.350000,-0.430340,0.000000
0.584271,0.097900,0.128969,-0.495521,-0.861279,1.500000,-1.500000,0.079861,-1.400000,-1.342558,-1.400000,-0.480340,0.000000
0.584271,0.095919,0.127659,-0.500578,-0.811279,1.550000,-1.550000,0.075090,-1.450000,-1.392558,-1.450000,-0.530340,0.000000
0.584271,0.093938,0.126349,-0.505317,-0.761279,1.600000,-1.600000,0.070696,-1.500000,-1.442558,-1.500000,-0.580340,0.000000
0.584271,0.091957,0.125039,-0.509768,-0.711279,1.650000,-1.650000,0.066645,-1.550000,-1.492558,-1.550000,-0.630340,0.000000
0.584271,0.089976,0.123729,-0.513958,-0.661279,1.693031,-1.700000,0.062908,-1.600000,-1.542558,-1.600000,-0.680340,0.000000
0.584271,0.087995,0.122419,-0.517905,-0.611279,1.719918,-1.750000,0.059448,-1.650000,-1.592558,-1.650000,-0.730340,0.000000
0.584271,0.086014,0.121109,-0.521615,-0.561279,1.731558,-1.800000,0.056217,-1.700000,-1.642558,-1.700000,-0.780340,0.000000
0.584271,0.084033,0.119799,-0.525088,-0.511279,1.728637,-1.850000,0.053174,-1.750000,-1.692558,-1.750000,-0.830340,0.000000
0.584271,0.082052,0.118489,-0.528331,-0.461279,1.711725,-1.900000,0.050287,-1.800000,-1.742558,-1.800000,-0.880340,0.000000
0.584271,0.080071,0.117179,-0.531351,-0.411279,1.681317,-1.950000,0.047534,-1.850000,-1.792558,-1.850000,-0.930340,0.000000
0.584271,0.078090,0.115869,-0.534161,-0.361279,1.637849,-2.000000,0.044898,-1.900000,-1.842558,-1.900000,-0.980340,0.000000
0.584271,0.076109,0.114559,-0.536780,-0.311279,1.587849,-2.050000,0.042365,-1.950000,-1.892558,-1.950000,-1.030340,0.000000
0.584271,0.074127,0.113249,-0.539226,-0.261279,1.537849,-2.100000,0.039931,-2.000000,-1.942558,-2.000000,-1.080340,0.000000
0.584271,0.072146,0.111939,-0.541519,-0.211279,1.487849,-2.150000,0.037598,-2.050000,-1.992558,-2.050000,-1.130340,0.000000
0.584271,0.070165,0.110629,-0.543676,-0.161279,1.437849,-2.200000,0.035364,-2.100000,-2.042558,-2.100000,-1.180340,0.000000
0.584271,0.068184,0.109319,-0.545709,-0.111279,1.387849,-2.250000,0.033227,-2.150000,-2.092558,-2.150000,-1.230340,0.000000
0.584271,0.066203,0.108009,-0.547629,-0.061279,1.337849,-2.283334,0.031183,-2.200000,-2.142558,-2.200000,-1.280340,0.000000
0.584271,0.064222,0.106698,-0.549442,-0.011279,1.287849,-2.302434,0.029244,-2.250000,-2.192558,-2.250000,-1.330340,0.000000
0.584271,0.062241,0.105388,-0.551154,0.038721,1.237849,-2.310326,0.027417,-2.300000,-2.242558,-2.300000,-1.380340,0.000000
0.584271,0.060260,0.104078,-0.552768,0.088721,1.187849,-2.309324,0.025707,-2.350000,-2.292558,-2.350000,-1.430340,0.000000
0.584271,0.058279,0.102768,-0.554289,0.138721,1.137849,-2.301184,0.024113,-2.400000,-2.342558,-2.400000,-1.480340,0.000000
0.584271,0.056298,0.101458,-0.555723,0.188721,1.087849,-2.287239,0.022633,-2.450000,-2.392558,-2.450000,-1.530340,0.000000
0.584271,0.054317,0.100148,-0.557075,0.238721,1.037849,-2.268479,0.021263,-2.500000,-2.442558,-2.500000,-1.580340,0.000000
0.584271,0.052336,0.098838,-0.558352,0.288721,0.987849,-2.245635,0.019999,-2.550000,-2.492558,-2.550000,-1.630340,0.000000
0.584271,0.050355,0.097528,-0.559559,0.338721,0.937849,-2.219222,0.018837,-2.600000,-2.542558,-2.600000,-1.680340,0.000000
0.584271,0.048374,0.096218,-0.560703,0.388721,0.887849,-2.189583,0.017770,-2.650000,-2.592558,-2.650000,-1.730340,0.000000
0.584271,0.046393,0.094908,-0.561790,0.438721,0.837849,-2.156914,0.016794,-2.700000,-2.642558,-2.700000,-1.780340,0.000000
0.584271,0.044412,0.093598,-0.562826,0.488721,0.787849,-2.121280,0.015904,-2.750000,-2.692558,-2.750000,-1.830340,0.000000
0.584271,0.042431,0.092288,-0.563818,0.538721,0.737849,-2.082629,0.015095,-2.800000,-2.742558,-2.800000,-1.880340,0.000000
0.584271,0.040450,0.090978,-0.564771,0.588721,0.687849,-2.040796,0.014362,-2.850000,-2.792558,-2.850000,-1.930340,0.000000
0.584271,0.038469,0.089668,-0.565693,0.638721,0.637849,-1.995501,0.013702,-2.900000,-2.842558,-2.900000,-1.980340,0.000000
0.584271,0.036488,0.088358,-0.566590,0.688721,0.587849,-1.946346,0.013112,-2.950000,-2.892558,-2.950000,-2.030340,0.000000
0.584271,0.034507,0.087048,-0.567470,0.738721,0.537849,-1.896346,0.012588,-3.000000,-2.942558,-3.000000,-2.080340,0.000000
0.584271,0.032526,0.085738,-0.568340,0.788721,0.487849,-1.846346,0.012125,-3.050000,-2.992558,-3.050000,-2.130340,0.000000
0.584271,0.030545,0.084428,-0.569206,0.838721,0.437849,-1.796346,0.011717,-3.100000,-3.042558,-3.100000,-2.180340,0.000000
0.584271,0.028564,0.083118,-0.570075,0.888721,0.387849,-1.746346,0.011357,-3.150000,-3.092558,-3.150000,-2.230340,0.000000
0.584271,0.026583,0.081808,-0.570955,0.938721,0.337849,-1.696346,0.011037,-3.200000,-3.142558,-3.200000,-2.280340,0.000000
0.584271,0.024602,0.080498,-0.571855,0.988721,0.287849,-1.646346,0.010747,-3.250000,-3.192558,-3.250000,-2.330340,0.000000
0.584271,0.022621,0.079188,-0.572787,1.038721,0.237849,-1.596346,0.010476,-3.300000,-3.242558,-3.300000,-2.380340,0.000000
0.584271,0.020640,0.077878,-0.573763,1.088721,0.187849,-1.546346,0.010207,-3.350000,-3.292558,-3.350000,-2.430340,0.000000
0.584271,0.018659,0.076568,-0.574789,1.138721,0.137849,-1.496346,0.009916,-3.400000,-3.342558,-3.400000,-2.480340,0.000000
0.584271,0.016678,0.075258,-0.575860,1.188721,0.087849,-1.446346,0.009569,-3.450000,-3.392558,-3.450000,-2.530340,0.000000
0.584271,0.014697,0.073948,-0.576931,1.238721,0.037849,-1.396346,0.009112,-3.500000,-3.442558,-3.500000,-2.580340,0.000000
0.584271,0.012716,0.072638,-0.577898,1.278945,-0.012151,-1.395318,0.008474,-3.550000,-3.492558,-3.550000,-2.630340,0.000000
0.584271,0.010735,0.071328,-0.578724,1.243562,-0.012357,-1.445318,0.007734,-3.600000,-3.542558,-3.600000,-2.680340,0.000000
0.584271,0.008754,0.070018,-0.579505,1.206309,-0.010673,-1.495318,0.007094,-3.650000,-3.592558,-3.650000,-2.730340,0.000000
0.584271,0.006773,0.068708,-0.580215,1.169984,-0.012608,-1.545318,0.006506,-3.700000,-3.642558,-3.700000,-2.780340,0.000000
0.584271,0.004792,0.067398,-0.580863,1.129442,-0.006863,-1.595318,0.005963,-3.750000,-3.692558,-3.750000,-2.830340,0.000000
0.584271,0.002811,0.066088,-0.581460,1.095451,-0.016035,-1.639910,0.005461,-3.800000,-3.742558,-3.800000,-2.880340,0.000000
0.584271,0.000830,0.064778,-0.582013,1.047460,0.004162,-1.689910,0.004993,-3.850000,-3.792558,-3.850000,-2.930340,0.000000
0.584271,-0.001151,0.063468,-0.582534,1.026123,-0.032909,-1.705971,0.004556,-3.900000,-3.842558,-3.900000,-2.980340,0.000000
0.584271,-0.003132,0.062157,-0.583014,0.976123,0.017091,-1.755971,0.004146,-3.950000,-3.892558,-3.950000,-3.030340,0.000000
0.584271,-0.005113,0.060847,-0.583483,0.971972,-0.032909,-1.743069,0.003762,-4.000000,-3.942558,-4.000000,-3.080340,0.000000
0.584271,-0.007094,0.059537,-0.583923,0.921972,0.017091,-1.793069,0.003399,-4.050000,-3.992558,-4.050000,-3.130340,0.000000
0.584271,-0.009075,0.058227,-0.584361,0.918201,-0.032909,-1.773273,0.003058,-4.100000,-4.042558,-4.100000,-3.180340,0.000000
0.584271,-0.011056,0.056917,-0.584774,0.868201,0.017091,-1.823273,0.002737,-4.150000,-4.092558,-4.150000,-3.230340,0.000000
0.584271,-0.013037,0.055607,-0.585195,0.865483,-0.032909,-1.796584,0.002435,-4.200000,-4.142558,-4.200000,-3.280340,0.000000
0.584271,-0.015018,0.054297,-0.585591,0.815483,0.017091,-1.846584,0.002150,-4.250000,-4.192558,-4.250000,-3.330340,0.000000
0.584271,-0.017000,0.052987,-0.586005,0.814441,-0.032909,-1.812954,0.001883,-4.300000,-4.242558,-4.300000,-3.380340,0.000000
0.584271,-0.018981,0.051677,-0.586389,0.764441,0.017091,-1.862954,0.001630,-4.350000,-4.292558,-4.350000,-3.430340,0.000000
0.584271,-0.020962,0.050367,-0.586802,0.765677,-0.032909,-1.822326,0.001393,-4.400000,-4.342558,-4.400000,-3.480340,0.000000
0.584271,-0.022943,0.049057,-0.587180,0.715677,0.017091,-1.872326,0.001169,-4.450000,-4.392558,-4.450000,-3.530340,0.000000
0.584271,-0.024924,0.047747,-0.587598,0.719770,-0.032909,-1.824692,0.000959,-4.500000,-4.442558,-4.500000,-3.580340,0.000000
0.584271,-0.026905,0.046437,-0.587969,0.669770,0.017091,-1.874692,0.000760,-4.550000,-4.492558,-4.550000,-3.630340,0.000000
