0.610865,0.150000,0.150000,0.100000,-0.100000,0.100000,-0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
0.611740,0.148524,0.148554,0.050000,-0.150000,0.150000,-0.150000,0.100000,-0.050000,-0.050000,-0.021647,-0.050000,0.000000
0.611932,0.146683,0.147172,0.000000,-0.200000,0.200000,-0.200000,0.150000,-0.100000,-0.100000,-0.065399,-0.100000,0.000000
0.611932,0.144739,0.145808,-0.050000,-0.250000,0.250000,-0.250000,0.195054,-0.150000,-0.150000,-0.115399,-0.150000,0.000000
0.611873,0.142801,0.144476,-0.092685,-0.300000,0.300000,-0.300000,0.220509,-0.200000,-0.200000,-0.165399,-0.198059,0.000000
0.610899,0.141071,0.144335,-0.123974,-0.350000,0.350000,-0.350000,0.235120,-0.250000,-0.228823,-0.215399,-0.195313,0.000000
0.609649,0.139470,0.144929,-0.148514,-0.400000,0.400000,-0.400000,0.243478,-0.300000,-0.239988,-0.265399,-0.165952,0.000000
0.608217,0.137940,0.145914,-0.168710,-0.450000,0.450000,-0.450000,0.247938,-0.350000,-0.242298,-0.315399,-0.121851,0.000000
0.606735,0.136442,0.147070,-0.185924,-0.500000,0.500000,-0.500000,0.249824,-0.400000,-0.240367,-0.365399,-0.071851,0.000000
0.605302,0.134950,0.148254,-0.200992,-0.550000,0.550000,-0.550000,0.249941,-0.450000,-0.236831,-0.415399,-0.021851,0.000000
0.603869,0.133460,0.149441,-0.214457,-0.600000,0.600000,-0.600000,0.248802,-0.500000,-0.233288,-0.465399,0.028149,0.000000
0.602406,0.131968,0.150613,-0.226685,-0.650000,0.650000,-0.650000,0.246747,-0.550000,-0.230717,-0.515399,0.078149,0.000000
0.600894,0.130473,0.151762,-0.237931,-0.700000,0.700000,-0.700000,0.244011,-0.600000,-0.229734,-0.565399,0.128149,0.000000
0.599321,0.128974,0.152880,-0.248378,-0.750000,0.750000,-0.750000,0.240759,-0.650000,-0.230732,-0.615399,0.178149,0.000000
0.597679,0.127470,0.153964,-0.258163,-0.800000,0.800000,-0.800000,0.237109,-0.700000,-0.233966,-0.665399,0.228149,0.000000
0.595963,0.125960,0.155011,-0.267390,-0.847341,0.850000,-0.850000,0.233151,-0.750000,-0.239595,-0.715399,0.278149,0.000000
0.594176,0.124445,0.156022,-0.276144,-0.886963,0.900000,-0.900000,0.228963,-0.800000,-0.247549,-0.765399,0.328149,0.000000
0.592326,0.122925,0.157003,-0.284494,-0.919302,0.950000,-0.950000,0.224621,-0.850000,-0.257509,-0.815399,0.378149,0.000000
0.590459,0.121396,0.157935,-0.292489,-0.944772,1.000000,-1.000000,0.220184,-0.900000,-0.269318,-0.865399,0.426876,0.000000
0.588580,0.119859,0.158817,-0.300163,-0.963733,1.050000,-1.050000,0.215696,-0.950000,-0.282916,-0.915399,0.474206,0.000000
0.586688,0.118313,0.159650,-0.307539,-0.976551,1.100000,-1.100000,0.211193,-1.000000,-0.298315,-0.965399,0.520126,0.000000
0.584785,0.116758,0.160430,-0.314636,-0.983598,1.150000,-1.150000,0.206703,-1.050000,-0.315578,-1.015399,0.564567,0.000000
0.582870,0.115192,0.161156,-0.321467,-0.985234,1.200000,-1.200000,0.202249,-1.100000,-0.334791,-1.065399,0.607430,0.000000
0.580945,0.113615,0.161822,-0.328043,-0.981808,1.250000,-1.250000,0.197850,-1.150000,-0.356052,-1.115399,0.648597,0.000000
0.579009,0.112025,0.162427,-0.334373,-0.973664,1.300000,-1.300000,0.193519,-1.200000,-0.379457,-1.165399,0.687945,0.000000
0.577065,0.110423,0.162966,-0.340465,-0.961132,1.350000,-1.350000,0.189268,-1.250000,-0.405100,-1.215399,0.725349,0.000000
0.575112,0.108806,0.163436,-0.346326,-0.944533,1.400000,-1.400000,0.185107,-1.300000,-0.433066,-1.265399,0.760690,0.000000
